WellName,TestUsage,Date,OilRate (STB/D),WaterRate (STB/D),GasRate (MSCF/D),GasLiftRate (MSCF/D),LiquidRate (STB/D),WCUT (%),GLR (SCF/STB),FWHP (Psi),Tubing ID (Inch),FWHT (DegC),WHP Fluctuation (%),WHPFluctuation (Psi),ChokeFluctuation (%),Status,Sluggish_Predict,
WELL-146,Allocation,9/24/2014,4502.027314,2061.504183,8.119543361,3.228799294,6563.531497,31.40846028,1237.069307,292.4662349,5.5,52.8648796,7.709046879,1.554513931,0.004768372,Non-sluggish,0.17,0
WELL-128,Allocation,2/26/2017,1185.928868,3355.109336,1.366761535,5.049638469,4541.038204,73.88419091,300.9799684,358.9986508,5.5,52.7161102,30.66964221,7.591362384,0.079632568,Sluggish,1,1
WELL-123A,Allocation,4/12/2019,962.988849,9807.607214,11.33116232,0.044943888,10770.59606,91.05909419,1052.045983,384.8647205,5.5,52.7542496,6.792693597,1.802471161,0.019073486,Non-sluggish,0.11,0
WELL-105ST,Allocation,1/12/2017,7888.398795,171.4550549,57.00988231,0,8059.85385,2.127272505,7073.31465,1147.567363,5.5,22.3621006,0.349553519,0.276573181,0.191692353,Non-sluggish,0,0
WELL-132,Allocation,8/16/2014,2318.112948,50.54670611,4.217921202,0,2368.659654,2.133979275,1780.720668,589.7183091,5.5,29.4651718,0.562931768,0.228885651,0.004768372,Non-sluggish,0.04,0
WELL-148,Allocation,6/14/2018,2607.516754,8878.489608,19.98345591,0,11486.00636,77.298317,1739.808884,644.0902415,5.5,56.9581108,7.516525089,3.337966919,0.300411224,Non-sluggish,0.04,0
WELL-136,Provisional,5/2/2018,1843.193453,8417.851834,0.775675773,5.148297257,10261.04529,82.0369816,75.59422567,382.513215,5.5,66.7048187,50.51710358,13.32303238,0.078681946,Sluggish,0.9,1
WELL-105ST,Informational,1/14/2016,9699.960339,99.9951,7.116746093,0,9799.955439,1.020362803,726.201883,1377.861,5.5,16,1.154471949,1.096748352,0.422008514,Non-sluggish,0.02,0
WELL-145A,Allocation,5/28/2018,5901.841676,7385.575282,31.12536658,0,13287.41696,55.58322814,2342.469321,395.6537985,5.5,51.8768616,4.370020872,1.192111969,0.009536743,Non-sluggish,0.02,0
WELL-150ST1,Informational,8/4/2015,612.999144,7293.354528,0.724631881,2.589388025,7906.353672,92.24675281,91.65184244,375.8807071,5.5,65.3582077,34.26067399,8.879001617,0.002380371,Sluggish,0.87,1
WELL-150ST1,Allocation,5/17/2020,1806.208032,6969.715157,1.334442523,5.228662478,8775.923189,79.41859799,152.0572246,343.0917416,5.5,63.5996094,32.8576002,7.772563934,0.021453857,Sluggish,0.9,1
WELL-143,Allocation,7/13/2016,4968.262707,8744.678697,15.64646522,0,13712.9414,63.76953302,1140.999933,532.7396725,5.5,49.1760101,9.347249319,3.43334198,0.038146973,Non-sluggish,0.07,0
WELL-137ST1,Informational,2/12/2019,561.7464982,3180.701286,0.047208711,4.485072844,3742.447784,84.98986411,12.61439403,466.7508228,5.5,37.1824188,99.98814036,32.17746162,0.147819519,Sluggish,0.67,1
WELL-136,Informational,5/15/2020,1138.755645,6561.615714,1.131737604,4.348644985,7700.371359,85.21167887,146.9718214,410.5924181,5.5,64.3167801,43.12087009,12.20721626,0.040534973,Sluggish,0.9,1
WELL-145A,Allocation,6/1/2019,4681.464119,7831.440202,25.28338431,0,12512.90432,62.58691029,2020.584803,371.4475278,5.5,54.4403801,23.86980937,6.113143921,0.767723083,Sluggish,0.73,1
WELL-145A,Allocation,9/30/2013,10606.51711,228.8278215,5.250318577,1.613188325,10835.34493,2.11186467,484.5548167,356.9238648,5.5,50.2708473,5.154238063,1.268405914,0.472072601,Non-sluggish,0.01,0
WELL-145A,Informational,8/14/2020,2696.971427,8915.254771,30.53456626,3.967394657,11612.2262,76.77472535,2629.518728,543.5190388,5.5,49.9771118,3.257495939,1.220722198,0.50069046,Non-sluggish,0.03,0
WELL-136,Allocation,9/24/2016,1467.951966,11030.00011,0.702971773,4.279597849,12497.95208,88.25445995,56.246957,310.8686404,5.5,68.8181915,8.365224657,1.79296875,0.020027161,Non-sluggish,0.28,0
WELL-143,Allocation,12/19/2020,2281.340284,3739.881058,3.326850804,5.437962221,6021.221342,62.11166881,552.5209281,285.6884656,5.5,45.4108505,110.0028875,21.66780853,0.152587891,Sluggish,1,1
WELL-109,Allocation,3/18/2016,3361.79539,569.9437915,6.932377853,3.746013976,3931.739182,14.49597151,1763.183551,286.5183513,5.5,46.5705299,4.151786066,0.820173264,0.004768372,Non-sluggish,0.03,0
WELL-136,Allocation,3/27/2016,1126.691142,12314.61051,2.466344349,5.395683352,13441.30165,91.6176932,183.4899932,304.22894,5.5,69.0089264,3.637362222,0.762966156,0.014305115,Non-sluggish,0.06,0
WELL-111,Allocation,4/16/2018,3923.132663,10931.43278,2.489495875,2.893828604,14854.56544,73.58971773,167.5912961,304.5001843,7,71.0307388,11.22012286,2.355609894,0.026222229,Non-sluggish,0.17,0
WELL-104,Allocation,3/4/2014,2579.912698,10556.07652,1.744324821,2.437079862,13135.98922,80.35996639,132.7897574,364.8081871,7,57.0191498,78.10721503,19.64599037,0.026229858,Sluggish,0.93,1
WELL-146,Informational,12/18/2014,4274.351616,2489.1862,5.228223417,3.814955223,6763.537816,36.80302037,773.0012841,296.7332442,5.5,52.862,3.402863229,0.696191788,0.004768372,Non-sluggish,0.26,0
WELL-136,Allocation,8/20/2013,2181.146955,11549.98572,2.575895571,4.72232362,13731.13268,84.11531658,187.5952721,303.8085604,5.5,67.2640762,5.372426891,1.125352859,0.092987061,Non-sluggish,0.01,0
WELL-132,Allocation,3/8/2016,3183.473122,392.4336,3.180100379,0,3575.906722,10.97438022,889.3130124,521.121534,5.5,33.69,0.053085127,0.019073486,0.009536743,Non-sluggish,0.06,0
WELL-136,Allocation,5/12/2017,1266.264491,10135.79905,0.837808681,4.194249116,11402.06354,88.89442699,73.47868901,320.5512482,5.5,68.2345276,19.3751586,4.282140732,0.033378601,Sluggish,0.85,1
WELL-129ST1,Allocation,8/27/2015,667.6218132,3539.4492,1.586665603,2.810350889,4207.071013,84.13095926,377.1425769,546.3871536,5.5,40.485,2.25308342,0.848781586,0.004768372,Non-sluggish,0.27,0
WELL-107ST2,Allocation,12/3/2020,2670.065764,7630.61981,2.898478852,7.301222627,10300.68557,74.07875675,281.3869845,352.4976009,5.5,60.5897484,58.74273166,14.27672195,0.11920929,Sluggish,0.87,1
WELL-146,Allocation,3/5/2016,2571.768694,1671.6162,2.365891748,3.986944875,4243.384894,39.39346163,557.5482326,309.9607098,5.5,48.375,44.80469127,9.575210571,0.009536743,Sluggish,1,1
WELL-137ST1,Allocation,4/16/2016,1309.92254,6013.840512,1.268965904,2.77187591,7323.763052,82.11407809,173.2669251,309.7620048,5.5,65.1102524,11.96750025,2.555934906,0.026229858,Non-sluggish,0.31,0
WELL-104,Informational,7/31/2020,3080.655581,4103.258127,2.758800825,2.201498258,7183.913708,57.11730811,384.0247722,289.2848148,7,44.1252708,142.3448242,28.39131546,0.083446503,Sluggish,1,1
WELL-109,Informational,2/13/2018,3555.671235,373.4352127,4.586198937,5.108886051,3929.106448,9.504329233,1167.237131,265.6318756,5.5,41.0963593,17.80878987,3.261615753,0.05960083,Sluggish,0.61,1
WELL-111,Allocation,3/5/2014,4396.609524,16036.09018,4.22616268,4.289980095,20432.6997,78.48248353,206.8332986,309.3414048,7,72.5032425,5.544629428,1.182575226,0.004768372,Non-sluggish,0,0
WELL-110,Informational,10/24/2013,1012.697357,8554.393456,1.206372466,2.381935406,9567.090813,89.41478265,126.0960609,535.0814676,5.5,54.9973259,8.142900932,3.004119873,0.009536743,Non-sluggish,0.18,0
WELL-103,Allocation,9/29/2018,4349.201721,612.3493437,30.72525139,0,4961.551065,12.34189341,6192.670596,1554.093811,5.5,30.3997803,2.127207363,2.279319763,0.886928558,Non-sluggish,0,0
WELL-109,Informational,8/12/2017,3403.368636,503.5577333,3.84057027,3.732438784,3906.926369,12.88884626,983.0157794,281.123966,5.5,39.4560204,13.18637111,2.555885315,0.016685486,Non-sluggish,0.07,0
WELL-128,Allocation,4/17/2018,1159.756943,3123.371547,1.798985552,5.338727914,4283.12849,72.92266749,420.0167135,369.3727708,5.5,50.2555885,29.3963356,7.486455917,0.061988831,Sluggish,1,1
WELL-143,Informational,12/17/2015,3887.955456,7275.7441,10.19705263,4.740684174,11163.69956,65.17323459,913.4115961,323.6087856,5.5,50.196,2.650122096,0.591295242,0.014305115,Non-sluggish,0.07,0
WELL-104,Informational,9/21/2017,419.1646801,3170.149056,1.844254474,2.166317367,3589.313736,88.32187123,513.8181306,230.221724,7,42.8511505,235.3400217,37.35599327,0.07390976,Sluggish,0.96,1
WELL-114,Allocation,6/13/2020,6317.771169,4162.828207,5.86583895,0,10480.59938,39.71937155,559.6854473,507.8322895,5.5,65.2819138,7.680994648,2.689403534,0.007152557,Non-sluggish,0.11,0
WELL-111,Allocation,6/23/2018,2927.47554,10209.14129,2.81572426,3.34122171,13136.61683,77.7151486,214.3416601,399.3957702,7,70.1037598,40.48623836,11.14882469,0.24319458,Sluggish,0.98,1
WELL-114,Informational,8/3/2013,4364.965918,50.15941377,16.08014671,0,4415.125332,1.136081311,3642.058945,2296.739228,5.5,30.1022377,5.426276664,8.59274292,0.045301437,Non-sluggish,0,0
WELL-131,Informational,10/8/2015,4646.929396,2665.2782,6.120975164,3.572124283,7312.207596,36.4497064,837.0899053,341.1438798,5.5,53.8,35.0725255,8.249408722,0.238418579,Sluggish,0.84,1
WELL-143,Allocation,3/8/2018,2582.912928,4768.658049,1.6296752,6.821881858,7351.570977,64.86583703,221.6771361,338.9422001,5.5,53.7041283,75.91410861,17.74051972,0.016693115,Sluggish,0.99,1
WELL-132,Allocation,12/28/2015,3212.511384,395.5781,2.114624864,0,3608.089484,10.96364438,586.0788302,550.854324,5.5,32.74,0.326438852,0.123981476,0.133518219,Non-sluggish,0.01,0
WELL-146,Allocation,8/7/2013,5433.86203,1859.889606,6.817509303,3.708372644,7293.751636,25.49976608,934.705436,311.4162169,5.5,53.4370995,4.086336779,0.877391815,0,Non-sluggish,0.12,0
WELL-150ST1,Allocation,5/2/2016,856.1567255,9412.745993,1.145337864,3.257530561,10268.90272,91.66262697,111.5345909,306.1656556,5.5,67.1358795,15.76758857,3.32843399,0.004768372,Non-sluggish,0.21,0
WELL-150ST1,Informational,10/21/2014,899.2281998,6309.7537,4.802199145,4.34226726,7208.9819,87.52628024,666.1411017,314.2393308,5.5,58.463,43.35827943,9.394004822,0.011917114,Sluggish,0.95,1
WELL-137ST1,Allocation,2/15/2018,1173.403821,6873.01564,1.069497435,5.102084109,8046.419461,85.41706871,132.9159436,280.9855911,5.5,52.6474419,8.417837795,1.630807877,0.040527344,Sluggish,0.74,1
WELL-136,Allocation,8/20/2013,2206.744254,11515.50446,2.602145972,4.594896043,13722.24871,83.91849397,189.6297047,301.3187903,5.5,68.5106583,3.856055113,0.801101685,0.376708984,Non-sluggish,0,0
WELL-107ST2,Allocation,8/23/2015,2808.014539,6506.5994,1.274858227,4.10760461,9314.613939,69.85366696,136.866459,405.8308278,5.5,60.592,37.6281283,10.52872658,0.154968262,Sluggish,0.87,1
WELL-103,Provisional,8/22/2015,7936.09671,798.0741,33.10764968,0,8734.17081,9.137376831,3790.588758,1135.64754,5.5,41.2,0.64553642,0.505455017,0.076293945,Non-sluggish,0,0
WELL-114,Allocation,9/2/2013,4078.827989,6.423553784,15.85617259,0,4085.251543,0.157237656,3881.320997,2375.029119,5.5,32.3109818,1.525877068,2.498657227,0.078678131,Non-sluggish,0,0
WELL-105ST,Informational,2/26/2015,11929.74604,118.2332,44.00313072,0,12047.97924,0.981352953,3652.32458,917.9164944,5.5,30.4552,1.913767942,1.211185455,0.934612274,Non-sluggish,0,0
WELL-136,Informational,3/21/2015,1206.750741,8728.153183,1.864976181,4.65788588,9934.903924,87.85342314,187.719599,334.5158796,5.5,65.4450836,57.18655372,13.18951607,0.040534973,Sluggish,0.8,1
WELL-143,Informational,12/18/2015,3622.840208,5956.9408,6.721110253,2.492582155,9579.781008,62.18243188,701.5933086,324.4355022,5.5,50.586,29.75934544,6.656867981,0.016693115,Sluggish,0.74,1
WELL-141,Informational,1/30/2019,5913.075905,1177.970599,38.57032987,0,7091.046504,16.61208396,5439.300088,1195.564726,5.5,38.7693596,0.323941678,0.267028809,0.24080658,Non-sluggish,0,0
WELL-110,Allocation,5/23/2014,2233.339492,13265.17919,1.966432532,3.923145338,15498.51868,85.58998097,126.8787406,422.0731171,5.5,54.5815201,26.84014679,7.810714722,0.004768372,Sluggish,0.8,1
WELL-111,Allocation,2/3/2019,2268.597324,10447.63273,2.401315199,3.492211089,12716.23005,82.15982792,188.8386093,379.7537235,7,69.8214569,29.6860256,7.772706985,0.042915344,Sluggish,0.93,1
WELL-104,Allocation,10/19/2018,1331.888131,4500.475036,2.020234572,1.997442886,5832.363167,77.16383406,346.3835351,423.3180711,7,41.9279785,130.7671879,38.16662788,0.104904175,Sluggish,0.97,1
WELL-148,Informational,1/21/2020,1876.930667,13451.42326,20.49862139,5.301238049,15328.35393,87.75517139,1337.300893,403.1305219,5.5,58.6900215,2.333238702,0.648519516,0.030994415,Non-sluggish,0.04,0
WELL-105ST,Allocation,7/16/2014,6702.755071,152.4821362,34.2753202,0,6855.237207,2.224315973,4999.873697,1422.964729,5.5,26.2264442,3.023116235,2.9659729,0.574598312,Non-sluggish,0,0
WELL-125,Informational,2/20/2019,1455.660053,6098.746618,0.295806412,4.754336948,7554.406671,80.73098105,39.15680276,373.2457306,5.5,48.1803589,44.28550078,11.39658165,0.154975891,Sluggish,0.95,1
WELL-122,Allocation,3/23/2016,3114.152368,9763.552739,3.908786915,4.484564368,12877.70511,75.81748967,303.5313266,413.3588816,5.5,65.8960876,19.00681616,5.416950226,0.03099823,Sluggish,0.91,1
WELL-136,Allocation,10/17/2019,1176.073502,6914.642648,3.371918167,4.012643272,8090.71615,85.46391345,416.7638692,390.3976199,5.5,65.5603867,45.70577071,12.3025856,0.014305115,Sluggish,0.8,1
WELL-137ST1,Allocation,3/24/2018,1228.61621,6178.575156,0.855865244,3.901610544,7407.191366,83.4131974,115.5451779,310.4480389,5.5,52.5597,8.331843,1.783397675,0.026229858,Non-sluggish,0.33,0
WELL-146,Allocation,10/20/2013,5528.075149,2465.189158,7.038697673,3.151729376,7993.264307,30.84083127,880.5786225,319.5771774,5.5,56.118866,5.453603643,1.201648712,0.011917114,Non-sluggish,0.15,0
WELL-102ST,Allocation,4/5/2013,7469.19135,14413.01228,22.42654673,0,21882.20363,65.86636576,1024.876064,442.1296795,7,62.2797012,5.162047001,1.573583603,0.123985291,Non-sluggish,0.16,0
WELL-141,Allocation,7/14/2017,6774.057803,350.4837122,30.71806906,1.851876382,7124.541515,4.919386201,4311.585383,1104.431306,5.5,37.0641594,0.638744217,0.48638916,0.314712524,Non-sluggish,0,0
WELL-111,Informational,12/13/2020,2045.704221,13542.68899,3.238638977,3.271865571,15588.39321,86.87674738,207.759641,328.8446618,7,71.6678238,11.55043477,2.618830111,0.076293945,Non-sluggish,0.36,0
WELL-131,Allocation,5/17/2016,3110.1503,1954.448966,1.747230977,3.152203641,5064.599266,38.59039706,344.9889883,351.1143837,5.5,51.9493408,29.74313739,7.200349808,0.019073486,Sluggish,1,1
WELL-137ST1,Informational,6/27/2016,1379.871691,6093.375788,2.558164729,4.318348559,7473.247479,81.53584911,342.30965,406.1735395,5.5,64.9462128,23.15759638,6.485198975,0.019073486,Sluggish,0.96,1
WELL-148,Allocation,1/31/2018,3699.257092,8860.962245,26.24177689,0,12560.21934,70.54783047,2089.276961,524.5785176,5.5,54.5738907,17.1659082,6.208625793,0.071533203,Sluggish,0.62,1
WELL-129ST1,Allocation,1/21/2015,3007.093589,4574.6186,2.698670721,2.891694769,7581.712189,60.33753967,355.9447594,298.198128,5.5,83.64,34.51092234,7.095445633,0.038146973,Sluggish,0.95,1
WELL-131,Allocation,7/3/2016,3840.01139,2586.28638,4.248687947,3.106226936,6426.29777,40.24535545,661.1408464,357.2006133,5.5,53.0289192,29.08146112,7.162202835,0.057220459,Sluggish,0.86,1
WELL-122,Allocation,12/9/2016,3703.148726,8967.572771,2.84291977,4.126480207,12670.7215,70.7739711,224.3692098,354.0191931,5.5,65.9990768,36.37570224,8.878843307,0.033378601,Sluggish,0.98,1
WELL-111,Allocation,1/24/2020,3745.597086,12222.05504,4.630149649,3.424359411,15967.65213,76.54259339,289.9705988,334.5218827,7,71.2748871,42.09395426,9.708730698,0.030994415,Non-sluggish,0.12,0
WELL-125,Allocation,8/27/2017,2111.051648,6882.857557,1.062032711,3.635062086,8993.909205,76.52798577,118.0835482,278.9108341,5.5,48.3634682,22.86252603,4.396507263,0.011924744,Sluggish,0.89,1
WELL-146,Informational,4/9/2018,955.5127373,1984.942402,0.689431091,4.644066797,2940.455139,67.50459735,234.4640739,371.0325987,5.5,49.1645699,38.47300272,9.842067719,0.36240387,Sluggish,0.99,1
WELL-122,Informational,8/21/2019,1517.717075,6697.105585,3.425149488,3.438702146,8214.82266,81.52465199,416.9474655,372.2774425,5.5,62.2720718,43.54611097,11.17723274,0.202659607,Sluggish,0.98,1
WELL-101,Allocation,7/27/2017,4213.853888,146.3428257,21.39616127,0,4360.196714,3.356335397,4907.155038,1578.023553,5.5,29.9305706,0.333082645,0.36239624,0.78679657,Non-sluggish,0,0
WELL-101,Informational,6/1/2017,5110.242416,112.6735944,25.21685033,0,5222.91601,2.157292864,4828.117144,1493.785503,5.5,32.3987198,0.29630817,0.305175781,0.715263367,Non-sluggish,0,0
WELL-146,Allocation,7/4/2016,1140.655049,1317.012236,2.491135287,3.920514393,2457.667285,53.58789792,1013.617792,394.2776896,5.5,42.5154495,36.20544951,9.842248917,0.05960083,Sluggish,0.95,1
WELL-145A,Informational,8/1/2018,7073.783305,14136.89816,31.50532909,1.921532145,21210.68147,66.64990082,1485.352045,444.8960865,5.5,52.7771416,4.477055009,1.373311996,0.069145203,Non-sluggish,0.06,0
WELL-131,Informational,3/6/2013,6406.025083,2674.684178,5.263840287,3.127357818,9080.709261,29.45457344,579.6728136,352.2209627,5.5,54.9439201,3.966385693,0.963226318,0.131134033,Non-sluggish,0.03,0
WELL-141,Allocation,8/21/2016,6238.669762,182.8942434,46.55389044,0,6421.564005,2.848126146,7249.618691,850.8839745,5.5,35.2445297,0.292632564,0.171676636,0.545986176,Non-sluggish,0,0
WELL-122,Informational,1/3/2019,2159.845986,9979.121418,3.716998018,3.711062907,12138.9674,82.20733351,306.2038058,384.3115281,5.5,65.7129669,21.37920257,5.66491127,0.475891113,Sluggish,0.94,1
WELL-123A,Allocation,10/4/2017,1068.632289,7570.031375,10.03225599,0,8638.663664,87.62965743,1161.320359,672.0193404,5.5,165.6710052,1.626049661,0.753414154,0.245574951,Non-sluggish,0.14,0
WELL-109,Allocation,6/2/2017,3510.426911,568.0487718,4.807895305,5.155949511,4078.475683,13.9279676,1178.846137,257.6094003,5.5,42.9198112,16.69887733,2.9659729,0.138282776,Sluggish,0.82,1
WELL-107ST2,Allocation,8/9/2018,2642.707545,7715.515169,1.813477726,6.798884815,10358.22271,74.48686307,175.0761473,350.0078873,5.5,59.2240791,61.39738565,14.81650963,0.040527344,Sluggish,0.84,1
WELL-143,Allocation,3/27/2019,1326.91655,5032.568042,0.425415114,6.28291939,6359.484592,79.13484134,66.89458994,400.7716021,5.5,54.5433693,63.60874609,17.57648277,0.026233673,Sluggish,1,1
WELL-148,Informational,9/9/2017,2536.901598,5792.870678,21.79265753,0,8329.772276,69.54416623,2616.236892,965.554256,5.5,49.2332306,9.397738272,6.256309509,0.481613159,Non-sluggish,0,0
WELL-109,Allocation,2/22/2013,3880.627261,478.9277515,8.27641858,0,4359.555013,10.98570267,1898.454901,297.1691646,5.5,52.7924004,3.863336322,0.791561127,0,Non-sluggish,0,0
WELL-111,Allocation,10/17/2016,4248.434961,13109.15027,3.344187097,3.357528273,17357.58523,75.52404379,192.6643051,374.220824,7,71.644928,8.686327816,2.24120903,0.023841858,Non-sluggish,0.15,0
WELL-125,Allocation,3/25/2016,1986.639317,6109.383488,2.02323945,2.893192112,8096.022805,75.46154001,249.9053546,302.2870523,5.5,44.8424492,25.71611178,5.359731674,0.195510864,Sluggish,0.92,1
WELL-150ST1,Allocation,3/17/2020,2551.631819,7026.756049,1.998232674,4.73277015,9578.387868,73.36052941,208.618893,318.1939326,5.5,64.2900772,13.64979981,2.99458313,0.829704285,Non-sluggish,0.16,0
WELL-128,Allocation,11/19/2016,1105.561737,2945.105996,1.607130095,5.36982637,4050.667733,72.70667925,396.7568314,352.4976009,5.5,49.5574913,56.38831021,13.70450783,0.20980835,Sluggish,0.99,1
WELL-145A,Allocation,6/25/2013,5871.838241,199.9902,0.2187272,0,6071.828441,3.293739307,36.02328395,468.47274,5.5,45.9,6.820483842,2.203016281,0.004768372,Non-sluggish,0.15,0
WELL-107ST2,Allocation,9/28/2018,2522.570476,6826.382459,1.160711004,5.125095499,9348.952935,73.01761498,124.1541178,389.9826633,5.5,44.6173782,56.46589984,15.18272591,0.598442078,Sluggish,0.89,1
WELL-150ST1,Allocation,4/20/2020,1847.208476,7083.319432,3.326112877,4.827773866,8930.527908,79.31579751,372.4430304,338.5271042,5.5,64.0611877,6.578407812,1.535438538,0.164512634,Non-sluggish,0.24,0
WELL-116,Informational,11/4/2016,3031.658108,103.4845466,2.211984559,1.437332983,3135.142655,3.300792276,705.5451068,1532.792019,5.5,19.8672504,0.4060796,0.429153442,0.014305115,Non-sluggish,0.01,0
WELL-122,Allocation,1/14/2016,2839.172635,10207.047,2.219892498,4.09943632,13046.21964,78.23758365,170.1559962,396.2728236,5.5,67.015,17.83672551,4.873350143,0.064369202,Sluggish,0.91,1
WELL-146,Informational,3/29/2018,385.1340835,918.9323355,9.852339078,4.724686394,1304.066419,70.46668192,7555.089936,312.937754,5.5,42.4277115,16.44271032,3.547721863,0.019073486,Sluggish,0.83,1
WELL-131,Allocation,2/7/2018,4413.205126,2412.574826,3.092712187,4.448998878,6825.779952,35.34504251,453.0928639,332.7177609,5.5,51.3084602,41.531545,9.527353287,0.085830688,Sluggish,0.97,1
WELL-123A,Informational,9/7/2017,1417.913223,9358.811983,11.42594636,0,10776.72521,86.84281917,1060.242898,557.6277436,5.5,165.6824036,2.455724989,0.944152832,0.059604645,Non-sluggish,0.16,0
